id,title,vote_average,vote_count,status,release_date,revenue,runtime,budget,imdb_id,original_language,original_title,overview,popularity,tagline,genres,production_companies,production_countries,spoken_languages,cast,director,director_of_photography,writers,producers,music_composer,imdb_rating,imdb_votes,poster_path
3293,Pirates of Silicon Valley,7.1,560.0,Released,1999-05-10,0.0,97.0,0.0,tt0168122,en,Pirates of Silicon Valley,"The story about the men who made the world of technology what it is today, their struggles during college, the founding of their companies, and the ingenious actions they took to build up the global corporate empires of Apple Computer Inc. and Microsoft Corporation.",1.265,The true story of how Bill Gates and Steve Jobs changed the world.,"Drama, TV Movie","Turner Network Television, Haft Entertainment, St. Nick Productions",United States of America,English,"Melissa McBride, Allan Royal, Noah Wyle, John DiMaggio, Gema Zamprogna, Joey Slotnick, Gerald McCullouch, Marcus Giamatti, Jeffrey Nordling, Anthony Michael Hall, Bodhi Elfman, Brian Gattas, Wayne Pére, Josh Hopkins, Karl Wiedergott, Sheila Shaw, Marc Worden, J.G. Hertzler, Paul Popowich, Doug Cox, Gailard Sartain, Allan Kolman, Michael Bryan French, Michael Francis Clarke",Martyn Burke,Ousama Rawi,"Martyn Burke, Michael Swaine, Paul Freiberger","Joseph Dougherty, Steven Haft, Leanne Moore, Nick Lombardo",Frank Fitzpatrick,7.2,25837.0,/ojebuTEgKU332KstOcE1B7nGBzi.jpg
3305,Frankenstein: A Cinematic Scrapbook,5.7,3.0,Released,1991-01-01,0.0,60.0,0.0,tt0150633,en,Frankenstein: A Cinematic Scrapbook,"Documentary with a treasure trove of rare footage and vintage trailers, offering a rich and unusual look at the history of Frankenstein on the screen.",0.924,,"Documentary, Science Fiction, Horror",Heidelberg Films,United States of America,English,"Boris Karloff, Bela Lugosi, Peter Cushing, Marty Feldman, Basil Rathbone, Whit Bissell, Cedric Hardwicke, Hazel Court, Evelyn Ankers, Susan Denberg, Peter Whiteman, Bud Abbott, Dwight Frye, Glenn Strange, Gary Conway, Lon Chaney Jr., Colin Clive, Peter Boyle, Lou Costello, Lionel Atwill, Sandra Knight, Elsa Lanchester, Gene Wilder, John Carradine, Nick Adams, Paul Müller, David Prowse, Koji Furuhata, Rosalba Neri, Veronica Carlson, Joseph Cotten, Donald Murphy, Narda Onyx, Ralph Bates",Ted Newsom,Ted Newsom,Ted Newsom,Ted Newsom,,6.3,32.0,
3306,Frankenstein '80,4.7,20.0,Released,1972-12-12,0.0,85.0,0.0,tt0071518,it,Frankenstein '80,"A mad scientist creates a monster called ""Mosaico,"" who breaks out of the laboratory to hunt down and kill beautiful women.",0.4572,Man-Made Killer Bashes Heads In!,"Horror, Science Fiction",M.G.D. Film,Italy,Italiano,"Marco Mariani, Dada Gallotti, Marisa Traversi, Renate Kasché, John Richardson, Renato Romano, Luigi Bonos, Ann Odessa, Dalila Di Lazzaro, Roberto Fizz, Lemmy Carson, Umberto Amambrini, Xiro Papas, Gordon Mitchell, Luigi Antonio Guerra, Fulvio Mingozzi, Eolo Capritti",Mario Mancini,Emilio Varriano,"Ferdinando De Leone, Mario Mancini",Benedetto Graziani,Daniele Patucchi,4.2,590.0,/aGI83YFbmko97GBjqFXu9dK4tiL.jpg
3309,Mildred Pierce,7.62,411.0,Released,1945-10-20,5638000.0,111.0,1453000.0,tt0037913,en,Mildred Pierce,A hard-working mother inches towards disaster as she divorces her husband and starts a successful restaurant business to support her spoiled daughter.,1.3166,Please don't tell anyone what Mildred Pierce did!,"Crime, Drama",Warner Bros. Pictures,United States of America,English,"Marjorie Kane, Dorothy Hack, Arthur Stuart Hull, Ann Blyth, Charles Trowbridge, Harold Miller, Dorothy Barrett, Claire Carleton, Frank O'Connor, Bill Alcorn, Chester Clute, Joyce Compton, Joan Winfield, Zachary Scott, Eve Arden, Jack Carson, Jeffrey Sayre, Lee Patrick, Jo Ann Marlowe, Johnny Walsh, Charles Jordan, Manart Kippen, Fred Kelsey, David Cota, Wallis Clark, George Meader, Doria Caron, Larry Rio, Moroni Olsen, John Christian, Joan Crawford, Tom Dillon, Jimmy Lono, Veda Ann Borg, William Ruhl, Butterfly McQueen, Ramsay Ames, George Anderson, John Compton, Wheaton Chambers, Angela Greene, Jack Mower, Robert Arthur, Bruce Bennett, Mary Servoss, Barbara Brown, Richard Kipling, George Tobias, Clancy Cooper, Bess Flowers, Betty Alexander, Garry Owen, Paul Panzer, James Flavin, Marion Lessing, Lynn Baggett, Jean Lorraine, Leah Baird",Michael Curtiz,Ernest Haller,"Ranald MacDougall, Herschel Daugherty, James M. Cain","Jack L. Warner, Jerry Wald",Max Steiner,7.9,30393.0,/iSXi0xvPUPwEI2xxWZrcKJXpUYc.jpg
3343,Edison's Frankenstein,0.0,0.0,Released,1990-01-01,0.0,19.0,0.0,tt0309554,en,Edison's Frankenstein,"Thoroughly researched remake of the first screen version of Mary Shelley's story. Blending visual nightmare &amp; Gothic romance, it tells this much trampled tale more as Jekyll and Hyde ghost story. A look at one man's struggle with the inadequacies of solitary creation.",0.84,,"Drama, Fantasy, Horror, Science Fiction",Mooncycle Pictures,United States of America,English,"John Golden, David Paulson, B.J. Cearley, Mary Ann Curto",Robert David,Robert David,"Mary Shelley, Robert David, J. Searle Dawley",Kathleen Herd,Hank Troy,7.4,36.0,
3344,Atomic Samurai,6.0,1.0,Released,1993-01-01,0.0,104.0,0.0,tt0106316,en,Atomic Samurai,,2.382,,Action,No Mercy Productions,"Japan, United States of America",English,"Kenneth H. Kim, Terry Ringer, Roger Ellis, Scott Shaw, Jane Oshita, Kimberly Bolin, Bix Jordan, Douglas Robert Jackson",Scott Shaw,"Joe Contreras, Sergio Coro, Hae Won Shin, Joel Ciniero","Kenneth H. Kim, Scott Shaw",Scott Shaw,,5.5,28.0,/8CYIqOI4XNl4u9u5BrStbj6qK1s.jpg
3345,Dr. Frankenstein on Campus,5.8,5.0,Released,1970-04-10,0.0,83.0,0.0,tt0202358,en,Dr. Frankenstein on Campus,"Viktor Frankenstein, expelled from Ingoldstat U for doing weird experiments and for acting a bit looney, goes to college in Canada to study brain control under Prof. Preston. Campus radicals frame Viktor (photographed holding a joint) in an attempt to discredit both Preston and the Dean and Viktor is once again expelled. Vik injects Tae Kwan Do expert Tony with his new brain control pellets and soon Tony becomes an instrument of revenge, beating radicals to death, drowning the photographer in a developing tray, and karate-chopping a reporter in the throat to name a few. But why won't Viktor remove his clothes when doing his often naked girlfriend and who is the """"real Frankenstein""""?",0.6,,Horror,"Glen Warren Productions, Agincourt",Canada,English,"Robin Ward, Ty Haller, Ken Hagan, Tony Moffat-Lynch, Sean Sullivan, Stephanie Laird, Austin Willis, Kathleen Sawyer",Gilbert W. Taylor,Jackson Samuels,"Gilbert W. Taylor, David Cobb, William T. Marshall",William T. Marshall,,3.9,69.0,/tDhBWqp7bmcLV8rQQlpkO7ZtiRq.jpg
3346,"Frankenstein, the Vampire and Company",5.0,8.0,Released,1962-02-08,0.0,76.0,0.0,tt0054893,es,Frankestein el vampiro y compañía,"Two screwballs get mixed up with monsters, mad scientists and vampires.",1.431,,"Horror, Comedy, Science Fiction",Young America Productions,Mexico,Español,"Manuel Valdés, Alberto Villanueva, Julián de Meriche, Nora Veryán, Antonio Bravo, Jorge Mondragón, Martha Elena Cervantes, Roberto G. Rivera, Quintín Bulnes, Joaquín García Vargas, José Jasso",Benito Alazraki,Enrique Wallace,Alfredo Salazar,Guillermo Calderón,Gustavo César Carrión,4.5,64.0,/co3hXlHXkCl3vBSKgAKepHtRsK0.jpg
3347,Frankenstein: Italian Style,2.7,6.0,Released,1975-11-22,0.0,89.0,0.0,tt0076051,it,Frankenstein all'italiana,"Dr. Victor Frankenstein creates a monster to show his scientific theories, but soon leaves him. So the scientist tries to rebuild his life getting married with Janet, and retires to his castle with Igor. However the monster comes back to haunt Frankenstein, and so Victor finds out that the monster has ferocious sexual orientation to Janet. Frankenstein then calls the servant Igor to readjust the monster, but also Igor takes advantage of Janet...",2.221,,"Comedy, Horror",,Italy,Italiano,"Aldo Valletti, Anna Mazzamauro, Ninetto Davoli, Aldo Maccione, Gianrico Tedeschi, Lorenza Guerrieri, Jenny Tamburi",Armando Crispino,Giuseppe Aquari,"Massimo Franciosa, Luisa Montagnana",Filiberto Bandini,Stelvio Cipriani,3.8,127.0,/aenHGBLegf8s19qyAPh15cO7gvE.jpg
3348,The Making of Frankenstein vs. the Creature from Blood Cove,6.0,1.0,Released,2005-01-01,0.0,30.0,0.0,tt0880617,en,The Making of Frankenstein vs. the Creature from Blood Cove,,1.4,,Documentary,,United States of America,English,"Rich Knight, William Winckler, John Abiskaron, Tera Cooley, Michael Anton, Carla Harvey, G. Larry Butler, Lisa Hammer",William Winckler,Robert Pearson,William Winckler,William Winckler,,7.2,15.0,
3349,Frankenstein & the Werewolf Reborn!,4.5,10.0,Released,2005-11-01,0.0,92.0,0.0,tt0267506,en,Frankenstein & the Werewolf Reborn!,Edited versions of both Frankenstein Reborn. and The Werewolf Reborn!.,0.354,Horror masterpieces re-tooled for anew generation...,Horror,,United States of America,English,"Doru Ana, Rudy Rosenfeld, Lucia Maier, Sandu Gruta, Șerban Celea, Bogdan Cambera, Ethan Wilde, Jaason Simmons, Ashley Tesoro, Oana Ștefănescu, Haven Burton Paschall, Roxana Popa, Florin Kevorkian, Ben Gould, Len Lesser, Traian Zecheru, Claudiu Trandafir, Robin Atkin Downes, George Calin","David DeCoteau, Jeff Burr",,Neal Marshall Stevens,"Vlad Păunescu, Charles Band",,4.5,144.0,/hL1rOLFYoqoa8wppzrfliy8IOZN.jpg
3350,Frankenstein Reborn!,5.1,12.0,Released,1998-10-20,0.0,46.0,0.0,tt0174658,en,Frankenstein Reborn!,"Thirteen-year-old Anna is intrigued by the secret experiments of her eccentric uncle Victor, but her curiosity soon turns to total terror when she's confronted by Uncle Victor's latest creation - a hideous-looking monster with the soul of a man, stitched together and reanimated from the bodies of the dead.",1.385,,"Horror, Action","Full Moon Pictures, Castel Film","Romania, United States of America",English,"Claudiu Trandafir, Haven Burton Paschall, Ethan Wilde, Roxana Popa, George Calin, Jaason Simmons, Ben Gould, Oana Ștefănescu",David DeCoteau,Viorel Sergovici,Neal Marshall Stevens,"Charles Band, Michael Catalano, Vlad Păunescu",,4.4,200.0,/hVryDwkgsUyJaXrV3fMOtrLmcex.jpg
3351,Frankenstein Reborn: Behind the Scenes,2.0,2.0,Released,2005-08-30,0.0,13.0,0.0,tt0856201,en,Frankenstein Reborn: Behind the Scenes,,1.4,,Documentary,The Asylum,United States of America,English,"Amanda Barton, Kurt Altschwager, Jeff Denton",Steven C. Miller,,,"David Rimawi, Sherri Strain, David Michael Latt",,2.2,28.0,
3361,Video Kings,5.4,9.0,Released,2007-01-20,0.0,94.0,0.0,tt0424539,de,Video Kings,"Flo und sein Kumpel Hotte arbeiten in der mies gehenden Neuköllner Videothek Video König. Kein Wunder, denn Hotte glänzt mit null Filmwissen, und Flo muss mit damit fertig werden, von seiner Freundin verlassen worden zu sein. Die beiden Unglücksvögel lassen sich vom Kiez-Gauner Bernhardt abzocken, von Schlägern die Fresse polieren und Inkasso-Unternehmen drangsalieren. Ein Glück, dass für Flo wenigstens wieder die Liebe in Form von Nachbarin Ramona lacht, auch wenn diese möglicherweise eine Prostituierte ist.",1.644,,"Comedy, Drama",,Germany,Deutsch,"Wotan Wilke Möhring, Hendrik Arnst, Oliver Korittke, Steffen Wink, Fabian Busch, Til Schweiger, Bela B., Monica Nancy Wick, Peter Thorwarth, Gerd Knebel, Carolina Vera, Henni Nachtsheim","Ali Eckert, Daniel Acht",Stephan Rother,"Ali Eckert, Daniel Acht",Gerhard Hahn,,4.7,417.0,/26dnOdmKONUEJs7WUsKm6GSLyuC.jpg
3396,The Yes Men,7.0,94.0,Released,2003-09-07,0.0,80.0,0.0,tt0379593,en,The Yes Men,"A comic, biting and revelatory documentary following a small group of prankster activists as they gain worldwide notoriety for impersonating the World Trade Organization (WTO) on television and at business conferences around the world.",0.4898,Changing the world one prank at a time.,"Comedy, Documentary","Library Films, Wild Bunch, United Artists","United States of America, France",English,"Philip De Lorenzo, Mike Bonanno, Andy Bichlbaum, Patrick Lichty, Phil Bayly, Greg Palast, Michael Moore, Sal Salamone","Chris Smith, Dan Ollman, Sarah Price",,,"Chris Smith, Sarah Price",,6.8,6205.0,/lbwXEMe4fz6hj3ySwgstRJx38Wz.jpg
3397,And Along Come Tourists,6.6,22.0,Released,2007-05-21,0.0,85.0,0.0,tt0775417,de,Am Ende kommen Touristen,"Sven arrives in nowadays Auschwitz to do his civil service at the memorial. He encounters unfriendliness, especially by Stanislaw Krzeminski, the 85 year old KZ-survivor, and Krzysztof Lanuszewski, brother of his early love affair Ania. Even his boss Herold, the places manager, does little to help Sven familiarize. But when problems accumulate Sven realises that he already has become involved.",1.0793,,Drama,,"Germany, Poland","Deutsch, Polski","Lutz Blochberger, Piotr Rogucki, Ryszard Ronczewski, Barbara Wysocka, Alexander Fehling, Rainer Sellien, Lena Stolze",Robert Thalheim,Yoliswa Gärtig,Robert Thalheim,"Hans-Christian Schmid, Britta Knöller",,6.8,1142.0,/zqPBBkuWcbgC95bR7P5PYHNVlM0.jpg
3398,Rich and Scary: Independent Soap Movie Experience,0.0,0.0,Released,2003-10-16,0.0,88.0,0.0,tt1055308,en,Rich and Scary: Independent Soap Movie Experience,"A soap opera inspired by 80s dramas, following German mogul Michaela von Baer as she battles enemies to protect her company, “Von Baer Enterprises.” Her cousin, Russian starlet Clarissa Oktavia, is presumed dead by her psychiatrist, Dr. Ingolf Robert, but returns alive. Michaela’s nemesis, policewoman Penelope Stöcker, seeks revenge for her father’s suicide. Michaela loses everything and returns to Monaco. Police Inspector Brigitte Hasentritt, who investigated Clarissa’s murder, becomes a central figure, marrying one of Michaela’s ex-husbands, owning most of the company, and facing vampires and attack dogs. By the series’ end, all characters are vampires, crossdressers, or insane. The finale shows Clarissa being eaten by Penelope and Brigitte, Dr. Robert impersonating Clarissa, and Michaela dying from choking on a cheeseburger.",0.1214,,"Drama, Music, Comedy",Jürgen Brüning Filmproduktion,Germany,Deutsch,"Kristina Bischoff, Isabelle Stoffel, Clarissa Oktavia, Sinta Tamsjadi",Ingo Heise,Ingo Heise,Ingo Heise,Ingo Heise,,6.8,109.0,/uLtgZvDYoImxJpMwRp7RglYDnWz.jpg
3399,Lücken im Gedankenstrom,0.0,0.0,Released,2006-02-06,0.0,10.0,0.0,tt0977614,en,Lücken im Gedankenstrom,,0.6,,Drama,,Germany,Deutsch,"Sinta Tamsjadi, Julius Weiland",Ingo Heise,Ingo Heise,"Sinta Tamsjadi, Julius Weiland",Ingo Heise,,6.4,94.0,
3400,Heißes Blut oder Vivienne del Vargos' letzter Vorhang,0.0,0.0,Released,2006-02-06,0.0,60.0,0.0,tt0950695,de,Heißes Blut oder Vivienne del Vargos' letzter Vorhang,,0.6,,Drama,,Germany,Deutsch,"Stefan Kuschner, Gerome Castell, Ichgola Androgyn, Kristina Bischoff, Ades Zabel",Ingo Heise,,"Ingo Heise, Till Tessin",Ingo Heise,Matthias Koeninger,6.8,118.0,
3401,"Scenes from the Sex Struggles at North Beverly Drive, Los Angeles, CA (Remix)",2.0,1.0,Released,2007-01-01,0.0,62.0,0.0,tt1181931,en,"Scenes from the Sex Struggles at North Beverly Drive, Los Angeles, CA (Remix)",,0.126,,,,Germany,English,"Shirin Azari, Ninu Manzari, Johannes Göhlich, Jan Dietrich",Ingo Heise,Ingo Heise,,,,6.4,82.0,
3402,Marta,5.5,12.0,Released,1971-04-10,0.0,96.0,0.0,tt0067010,es,Marta,"A wealthy landowner haunted by the spectre of his dead mother has a fling with a beautiful fugitive who bears a striking resemblance to his missing wife, who may have been murdered.",0.348,Look at her and want to love her... Love her and want to kill her!,"Thriller, Horror","Atlántida Films, Cinemar","Italy, Spain","English, Español","Marisa Mell, Nélida Quiroga, Jesús Puente, George Rigaud, Isa Miranda, Howard Ross, Stephen Boyd",José Antonio Nieves Conde,Ennio Guarnieri,"José Antonio Nieves Conde, Ricardo López Aranda, Tito Carpi, Juan José Alonso Millán",José Frade,Piero Piccioni,6.1,279.0,/wUPj4B5JYA6kAubZrHGIVftR0Am.jpg
3403,High Voltage,6.3,9.0,Released,1972-04-01,0.0,91.0,0.0,tt0066756,es,Alta tensión,"José, a young mechanic, arrives in Madrid to make it big. After being conned he loses his savings, and is taken in by Elisa, a photographer. She introduces him to Pablo and Laura. Laura makes him an offer he cant refuse and then his troubles really begin.",0.6729,,"Crime, Thriller","Juppiter Generale Cinematografica, Films Montana, Ízaro Films","Spain, Italy",Español,"Rufino Inglés, Agustín Bescos, Alfredo Santacruz, José Riesgo, Loreta Tovar, Juan Luis Galiardo, Mary Begoña, Gabriele Ferzetti, Antonio Sempere, Manuel Alexandre, Jacinto San Emeterio, Ricardo G. Lilló, José María Caffarel, Eduardo Calvo, Patrizia Adiutori, Gogó Rojo, Luis Gaspar, Marisa Mell, Helga Liné, Juan Amigo",Julio Buchs,Mario Montuori,"Federico De Urrutia, Mino Roli, Julio Buchs, Domenico Comanducci, José Luis Martínez Mollá",,Gianni Ferrio,6.6,146.0,/eyoN5CCzGIklKQ5kYCYLQeI1bI9.jpg
3404,The Great Swindle,4.4,7.0,Released,1971-03-06,0.0,93.0,0.0,tt0066889,es,Historia de una traición,A seductive woman gets involved in relationships with several people. All of the characters play games of deceit with one and other and things get more and more dangerous.,0.2653,,"Thriller, Drama","International Apollo Films, Atlántida Films","Spain, Italy","Español, English","Venancio Moreno, Mario Álex, Massimo Serato, Alfredo Santacruz, María Martín, Howard Ross, Fernando Rey, Marisa Mell, Vicente Vega, Alejandro de Enciso, Stephen Boyd, Sylva Koscina, Simón Andreu",José Antonio Nieves Conde,Antonio L. Ballesteros,"Juan José Alonso Millán, Juan Miguel Lamet, Giovanni Simonelli",Edmondo Amati,Carlo Savina,5.5,228.0,/yeCDNRn3VNbfquz7KegnTaRJzVA.jpg
3405,Anyone Can Play,3.9,5.0,Released,1967-09-21,0.0,88.0,0.0,tt0061586,it,Le dolci signore,"In this delightful romantic comedy, four beautiful women attempt to deal with their sexual frustrations in fashionable Rome society.",1.182,,"Comedy, Drama, Romance",Documento Film,Italy,Italiano,"Frank Wolff, Lando Buzzanca, Vittorio Caprioli, Marisa Mell, Virna Lisi, Mario Adorf, Franco Fabrizi, Lia Zoppelli, Arthur Hansel, Margherita Guzzinati, Luciano Salce, Marco Guglielmi, Brett Halsey, Giovanni Ivan Scratuglia, Claudine Auger, Jean-Pierre Cassel, Ursula Andress",Luigi Zampa,Ennio Guarnieri,"Ruggero Maccari, Ettore Scola, Stefano Strucchi","Gianni Hecht Lucari, Fausto Saraceni",Armando Trovajoli,5.3,147.0,/sf31ob8bHZsgCH01J8PutaOnaTA.jpg
